#q2lo q2hi qTlo qThi PDF0  uncertainty
125.004 125.006 25 30 4.429154332925447e-08 3.335269925697605e-13
125.004 125.006 30 35 3.125261403067198e-08 2.117612184357239e-13
125.004 125.006 35 40 2.179429033098629e-08 1.402264473315982e-13
125.004 125.006 40 45 1.489322958555681e-08 9.525471880376282e-14
125.004 125.006 45 50 9.824582623260681e-09 6.558901449823951e-14
125.004 125.006 50 55 6.080784322564393e-09 4.531618119337011e-14
125.004 125.006 55 60 3.304935492832318e-09 3.108140599559522e-14
125.004 125.006 60 65 1.243586297326434e-09 2.062356986795743e-14
125.004 125.006 65 70 -2.853620729291176e-10 1.261914144144969e-14
125.004 125.006 70 75 -1.414291525044962e-09 7.003642641364877e-15
125.004 125.006 75 80 -2.240543077868049e-09 2.959527693469659e-15
125.004 125.006 80 85 -2.836432008618888e-09 2.818755993718677e-17
125.004 125.006 85 90 -3.256228420213249e-09 2.09796461068926e-15
125.004 125.006 90 95 -3.540984094739454e-09 3.639614574037803e-15
125.004 125.006 95 100 -3.722015796431893e-09 4.740554348758033e-15
125.006 125.008 0 5 4.329502095329852e-08 1.460709123862467e-12
125.006 125.008 5 10 7.468475584747617e-08 2.944194592464413e-14
125.006 125.008 10 15 6.339444805697086e-08 1.026334832510666e-12
125.006 125.008 15 20 4.712408374611379e-08 3.85551024366888e-13
125.006 125.008 20 25 3.389039490635668e-08 1.884612064887715e-13
125.006 125.008 25 30 2.410454916747364e-08 1.413502901662505e-13
125.006 125.008 30 35 1.700853724766014e-08 8.673596827754536e-14
125.006 125.008 35 40 1.186113334393411e-08 5.637890221562708e-14
125.006 125.008 40 45 8.105428178164271e-09 3.821190364411751e-14
125.006 125.008 45 50 5.34695205156764e-09 2.672412256717182e-14
125.006 125.008 50 55 3.309482087193501e-09 1.914278230973433e-14
125.006 125.008 55 60 1.798788905936674e-09 1.39608426879162e-14
125.006 125.008 60 65 6.769412712449662e-10 1.017512032865771e-14
125.006 125.008 65 70 -1.551619998818682e-10 7.230593436973833e-15
125.006 125.008 70 75 -7.695655060783575e-10 5.219012133441947e-15
125.006 125.008 75 80 -1.219244080621848e-09 3.783104909991829e-15
125.006 125.008 80 85 -1.543553157479597e-09 2.739449584926314e-15
125.006 125.008 85 90 -1.772027684228638e-09 1.970570439763955e-15
125.006 125.008 90 95 -1.927008963064201e-09 1.394209727059422e-15
125.006 125.008 95 100 -2.025540316607874e-09 9.611745101700356e-16
125.008 125.012 0 5 9.032781763846213e-08 2.69712541019216e-12
125.008 125.012 5 10 1.558187932970552e-07 5.602859454519036e-13
125.008 125.012 10 15 1.322645151863174e-07 2.523317058084186e-12
125.008 125.012 15 20 9.831924130700193e-08 1.104030693451035e-12
125.008 125.012 20 25 7.070911517361235e-08 1.584043923530762e-13
125.008 125.012 25 30 5.029226569496528e-08 4.50516107118645e-13
125.008 125.012 30 35 3.548728435911335e-08 2.913115908867452e-13
125.008 125.012 35 40 2.474777975871102e-08 1.947591258155562e-13
125.008 125.012 40 45 1.691186279969561e-08 1.324538692862428e-13
125.008 125.012 45 50 1.115653757723063e-08 9.048535555710971e-14
125.008 125.012 50 55 6.905507020595042e-09 6.133377912189538e-14
125.008 125.012 55 60 3.75353899222992e-09 4.061688529628109e-14
125.008 125.012 60 65 1.412858227636594e-09 2.535934938714664e-14
125.008 125.012 65 70 -3.232975584761148e-10 1.376290113730164e-14
125.008 125.012 70 75 -1.605240965896305e-09 5.532385268586637e-15
125.008 125.012 75 80 -2.543498150802981e-09 4.174946856217284e-16
125.008 125.012 80 85 -3.22018015324487e-09 4.725405728219978e-15
125.008 125.012 85 90 -3.696908775409417e-09 7.829419669452696e-15
125.008 125.012 90 95 -4.020297123190127e-09 1.004736832560327e-14
125.008 125.012 95 100 -4.225904658058118e-09 1.159385550841154e-14
125.012 125.016 0 5 4.624784579226374e-08 1.551233794005492e-12
125.012 125.016 5 10 7.978020896703067e-08 4.152702734399643e-14
125.012 125.016 10 15 6.772110670911157e-08 1.10274055983432e-12
125.012 125.016 15 20 5.034125174709108e-08 4.174263113090462e-13
125.012 125.016 20 25 3.620473572808595e-08 1.963075984493831e-13
125.012 125.016 25 30 2.575108428131872e-08 1.53968338963374e-13
125.012 125.016 30 35 1.817071081648156e-08 9.478146259836357e-14
125.012 125.016 35 40 1.267188051202953e-08 6.171902054319984e-14
125.012 125.016 40 45 8.659713307189822e-09 4.184103817893832e-14
125.012 125.016 45 50 5.71283530717364e-09 2.921907054996987e-14
125.012 125.016 50 55 3.536179883958015e-09 2.085962015811581e-14
125.012 125.016 55 60 1.922264989668262e-09 1.512972866427037e-14
125.012 125.016 60 65 7.237465709734265e-10 1.094112845481817e-14
125.012 125.016 65 70 -1.652404476830339e-10 7.68877391717821e-15
125.012 125.016 70 75 -8.216585131688404e-10 5.460577392667771e-15
125.012 125.016 75 80 -1.302099022064724e-09 3.86851108593314e-15
125.012 125.016 80 85 -1.648604497253487e-09 2.711643333124433e-15
125.012 125.016 85 90 -1.892726686909494e-09 1.860768634850636e-15
125.012 125.016 90 95 -2.058332649064407e-09 1.225134633961355e-15
125.012 125.016 95 100 -2.163629780176166e-09 7.50012225968532e-16
125.016 125.02 0 5 2.801168984067991e-08 9.581611306252416e-13
125.016 125.02 5 10 4.832235110068909e-08 4.787655879436029e-12
125.016 125.02 10 15 4.101808243369895e-08 3.209368004277381e-12
125.016 125.02 15 20 3.049183558464205e-08 2.708325013638727e-12
