#q2lo q2hi qTlo qThi PDF0  uncertainty
125.028 125.03 25 30 -1.177682555965644e-09 5.366975806107174e-15
125.028 125.03 30 35 -8.305129456295199e-10 2.932749964038485e-15
125.028 125.03 35 40 -5.788180823464125e-10 1.775492601096255e-15
125.03 125.032 0 5 -2.005965434339037e-09 7.217351100898281e-14
125.03 125.032 5 10 -3.437237393774691e-09 7.336105989801029e-15
125.03 125.032 10 15 -2.907121049040378e-09 5.550118326977956e-14
125.03 125.032 15 20 -2.157493162489336e-09 1.795712743393979e-14
125.03 125.032 20 25 -1.550203766185139e-09 1.57028063002256e-14
125.03 125.032 25 30 -1.10184768683832e-09 5.736969551995226e-15
125.03 125.032 30 35 -7.770368358124606e-10 3.248352175675113e-15
125.03 125.032 35 40 -5.415511549756961e-10 2.012691913264482e-15
125.032 125.034 0 5 -1.88452573059402e-09 6.69340049195859e-14
125.032 125.034 5 10 -3.229165973996591e-09 5.375622990310198e-15
125.032 125.034 10 15 -2.731154187593898e-09 5.34379065980189e-14
125.032 125.034 15 20 -2.026910003850496e-09 1.782715721165594e-14
125.032 125.034 20 25 -1.45638303269629e-09 1.407105784387381e-14
125.032 125.034 25 30 -1.035166419785096e-09 5.87775930951257e-15
125.032 125.034 30 35 -7.300156341737954e-10 3.395752771401329e-15
125.032 125.034 35 40 -5.087826736898353e-10 2.130590719636601e-15
125.034 125.036 0 5 -1.776916944293362e-09 6.250629797975372e-14
125.034 125.036 5 10 -3.044792402964296e-09 4.011107842452868e-15
125.034 125.036 10 15 -2.575229013013918e-09 5.129220964009729e-14
125.034 125.036 15 20 -1.911199779070917e-09 1.747724440837505e-14
125.034 125.036 20 25 -1.373248272455137e-09 1.279281380199157e-14
125.034 125.036 25 30 -9.760801076700552e-10 5.882743901124585e-15
125.034 125.036 30 35 -6.883502016300052e-10 3.441928035606369e-15
125.034 125.036 35 40 -4.79746630465951e-10 2.176221516088268e-15
125.036 125.038 0 5 -1.680909090486984e-09 5.869880767756355e-14
125.036 125.038 5 10 -2.880295779566445e-09 3.041646830466539e-15
125.036 125.038 10 15 -2.436114073235521e-09 4.916647475272496e-14
125.036 125.038 15 20 -1.807964395982158e-09 1.700880851837932e-14
125.036 125.038 20 25 -1.299076471562098e-09 1.176388231044106e-14
125.036 125.038 25 30 -9.23364118206102e-10 5.807480779083727e-15
125.036 125.038 30 35 -6.511769458687674e-10 3.426931874588169e-15
125.036 125.038 35 40 -4.538411766469466e-10 2.177771969986752e-15
125.038 125.04 0 5 -1.594726095687935e-09 5.537801729066476e-14
125.038 125.04 5 10 -2.732632953971044e-09 2.340091367559511e-15
125.038 125.04 10 15 -2.311235693638024e-09 4.711434198763038e-14
125.038 125.04 15 20 -1.715293911707035e-09 1.648195663473518e-14
125.038 125.04 20 25 -1.232495352493649e-09 1.091609047708712e-14
125.038 125.04 25 30 -8.760431082208115e-10 5.685668342695411e-15
125.038 125.04 30 35 -6.178080720094366e-10 3.3752264690655e-15
125.038 125.04 35 40 -4.30586981187132e-10 2.15251553592388e-15
125.04 125.042 0 5 -1.516936128770922e-09 5.24478954694771e-14
125.04 125.042 5 10 -2.599350613506805e-09 1.823957631414391e-15
125.04 125.042 10 15 -2.198519047813498e-09 4.516205039520468e-14
125.04 125.042 15 20 -1.631648586774413e-09 1.593255142663753e-14
125.04 125.042 20 25 -1.172398628731791e-09 1.020349081276313e-14
125.04 125.042 25 30 -8.333307893536527e-10 5.538048608626956e-15
125.04 125.042 30 35 -5.876891050993359e-10 3.30200097018566e-15
125.04 125.042 35 40 -4.095976265231937e-10 2.111212628983803e-15
125.042 125.044 0 5 -1.446372203595989e-09 4.983742521332358e-14
125.042 125.044 5 10 -2.478449238717527e-09 1.438537186305087e-15
125.042 125.044 10 15 -2.096273098378549e-09 4.332035225097136e-14
125.042 125.044 15 20 -1.555773496820092e-09 1.538194801557614e-14
125.042 125.044 20 25 -1.117884652626149e-09 9.594271105234027e-15
125.042 125.044 25 30 -7.945863211173556e-10 5.377504039554994e-15
125.042 125.044 30 35 -5.603681384509602e-10 3.216800367651723e-15
125.042 125.044 35 40 -3.905581767546358e-10 2.060663772400956e-15
125.044 125.046 0 5 -1.38207375048076e-09 4.749278603219206e-14
125.044 125.046 5 10 -2.368282989045955e-09 1.146805417673969e-15
125.044 125.046 10 15 -2.003105925673681e-09 4.159128805068294e-14
125.044 125.046 15 20 -1.48663569615156e-09 1.484268575942893e-14
125.044 125.046 20 25 -1.06821126711561e-09 9.065851247385646e-15
125.044 125.046 25 30 -7.592822212269542e-10 5.212068801197065e-15
125.044 125.046 30 35 -5.354732040710643e-10 3.125671313277553e-15
125.044 125.046 35 40 -3.732094064565967e-10 2.005199245773612e-15
125.046 125.048 0 5 -1.323242978465793e-09 4.537230586715003e-14
125.046 125.048 5 10 -2.267484932078468e-09 9.232478795562434e-16
125.046 125.048 10 15 -1.917861490938336e-09 3.99721016781692e-14
125.046 125.048 15 20 -1.423377288487669e-09 1.432188225392459e-14
125.046 125.048 20 25 -1.022762086946477e-09 8.601834761925174e-15
125.046 125.048 25 30 -7.269803996567221e-10 5.046734274250065e-15
125.046 125.048 30 35 -5.126953720063177e-10 3.032446291591833e-15
125.046 125.048 35 40 -3.573360221849112e-10 1.947590008821256e-15
125.048 125.05 0 5 -1.269211843600026e-09 4.344310616365337e-14
125.048 125.05 5 10 -2.17491044578763e-09 7.499880404481919e-16
125.048 125.05 10 15 -1.839571769359234e-09 3.845751508129788e-14
125.048 125.05 15 20 -1.365279904082625e-09 1.382330156913771e-14
125.048 125.05 20 25 -9.810209754831375e-10 8.19006068557309e-15
125.048 125.05 25 30 -6.973140178627903e-10 4.884557845643801e-15
125.048 125.05 30 35 -4.917759575985583e-10 2.939546114692807e-15
125.048 125.05 35 40 -3.427577469441756e-10 1.889609408719304e-15
124.952 125.05 0 40 -7.06713888156491e-08 4.694801374964605e-12
