#q2lo q2hi qTlo qThi PDF0  uncertainty
125.002 125.004 35 40 -3.855149892436755e-09 2.726875544945229e-13
125.004 125.006 0 5 -1.024299429886365e-08 1.554226891654075e-13
125.004 125.006 5 10 -1.766899807791804e-08 1.512128730167026e-13
125.004 125.006 10 15 -1.499753471316278e-08 3.545603705020025e-13
125.004 125.006 15 20 -1.114815085115666e-08 1.783095228843034e-13
125.004 125.006 20 25 -8.017315712379884e-09 2.3024452703701e-14
125.004 125.006 25 30 -5.702227263513091e-09 7.858712039774714e-14
125.004 125.006 30 35 -4.023508051346813e-09 5.251480039547643e-14
125.004 125.006 35 40 -2.805790010947757e-09 3.569394332545185e-14
125.006 125.008 0 5 -7.715240332728487e-09 1.76165754788734e-13
125.006 125.008 5 10 -1.330863530641529e-08 2.087617187301456e-14
125.006 125.008 10 15 -1.129643318952467e-08 1.929175215947863e-13
125.006 125.008 15 20 -8.397013478477517e-09 7.737782149761609e-14
125.006 125.008 20 25 -6.038815743022806e-09 2.58372250424405e-14
125.006 125.008 25 30 -4.295046848169979e-09 2.980542689251698e-14
125.006 125.008 30 35 -3.030603265440004e-09 1.8756147427001e-14
125.006 125.008 35 40 -2.113393383428344e-09 1.236117481696572e-14
125.008 125.01 0 5 -6.124699599787561e-09 1.490123768647981e-13
125.008 125.01 5 10 -1.056499987041005e-08 4.217250283913371e-15
125.008 125.01 10 15 -8.967645622876139e-09 1.445222823627794e-13
125.008 125.01 15 20 -6.665968883730499e-09 5.431299224540563e-14
125.008 125.01 20 25 -4.793928930353684e-09 2.649294594784121e-14
125.008 125.01 25 30 -3.409643896412605e-09 1.991850765969744e-14
125.008 125.01 30 35 -2.405867590805718e-09 1.222456111758039e-14
125.008 125.01 35 40 -1.677740381255857e-09 7.946781399343806e-15
125.01 125.012 0 5 -5.059182417252889e-09 1.253609794638272e-13
125.01 125.012 5 10 -8.727028695035517e-09 1.123492053824246e-15
125.01 125.012 10 15 -7.407592083842016e-09 1.182186579434278e-13
125.01 125.012 15 20 -5.50634729483219e-09 4.368370704236793e-14
125.01 125.012 20 25 -3.959985286047683e-09 2.312482589371086e-14
125.01 125.012 25 30 -2.816518706303333e-09 1.580247346738761e-14
125.01 125.012 30 35 -1.98736288314082e-09 9.627684982532865e-15
125.01 125.012 35 40 -1.385901506977608e-09 6.232935031036058e-15
125.012 125.014 0 5 -4.302492525263032e-09 4.211578684185122e-13
125.012 125.014 5 10 -7.421590921508159e-09 4.828643728935179e-13
125.012 125.014 10 15 -6.299452313115583e-09 2.784376352333196e-13
125.012 125.014 15 20 -4.682682695228244e-09 2.565245546371547e-13
125.012 125.014 20 25 -3.367693275578117e-09 2.45630078494112e-13
125.012 125.014 25 30 -2.395236588506832e-09 1.38560460276543e-13
125.012 125.014 30 35 -1.690111265015114e-09 9.948192836851432e-14
125.012 125.014 35 40 -1.178617820020942e-09 6.991809504361847e-14
125.014 125.016 0 5 -3.739482090288202e-09 2.627227499543733e-13
125.014 125.016 5 10 -6.450455266276597e-09 2.408533653808617e-13
125.014 125.016 10 15 -5.475179346683169e-09 8.989036151584646e-14
125.014 125.016 15 20 -4.069980376039872e-09 1.100022403197507e-13
125.014 125.016 20 25 -2.927062840248599e-09 1.32400358833864e-13
125.014 125.016 25 30 -2.081851945267986e-09 6.266655858227088e-14
125.014 125.016 30 35 -1.468989992509533e-09 4.57091718502753e-14
125.014 125.016 35 40 -1.024422318701933e-09 3.23483476136411e-14
125.016 125.018 0 5 -3.305194710844298e-09 1.846833175307411e-13
125.016 125.018 5 10 -5.701354922500508e-09 1.305418577843817e-13
125.016 125.018 10 15 -4.839365125743528e-09 9.36601555884495e-15
125.016 125.018 15 20 -3.597364631585263e-09 4.519996328552131e-14
125.016 125.018 20 25 -2.587177233347128e-09 7.969523757935141e-14
125.016 125.018 25 30 -1.840119195078138e-09 2.878523073387827e-14
125.016 125.018 30 35 -1.298425804567092e-09 2.163069714987628e-14
125.016 125.018 35 40 -9.054821668026091e-10 1.550228197074087e-14
125.018 125.02 0 5 -2.96042867417801e-09 1.415676643266301e-13
125.018 125.02 5 10 -5.106670756434941e-09 7.555741735015439e-14
125.018 125.02 10 15 -4.334615605336296e-09 2.684727638652482e-14
125.018 125.02 15 20 -3.222172728815032e-09 1.433687293445764e-14
125.018 125.02 20 25 -2.317354991822432e-09 5.263282970313527e-14
125.018 125.02 25 30 -1.648216937962531e-09 1.241315399528291e-14
125.018 125.02 30 35 -1.163021619718671e-09 9.941839068199647e-15
125.018 125.02 35 40 -8.110603601063254e-10 7.307469118589994e-15
125.02 125.022 0 5 -2.680298403400859e-09 1.153376594466712e-13
125.02 125.022 5 10 -4.623477083303867e-09 4.612051821986357e-14
125.02 125.022 10 15 -3.924496289330567e-09 4.330629426269428e-14
125.02 125.022 15 20 -2.917321857972296e-09 1.113355382242605e-15
125.02 125.022 20 25 -2.098119185992599e-09 3.755381398295567e-14
125.02 125.022 25 30 -1.492292739389955e-09 4.033281570621355e-15
125.02 125.022 30 35 -1.053003240689645e-09 3.917709064862037e-15
125.02 125.022 35 40 -7.343409727085202e-10 3.07113895628313e-15
125.022 125.024 0 5 -2.448297455415496e-09 9.804285921925537e-14
125.022 125.024 5 10 -4.223301680820166e-09 2.94144222805461e-14
125.022 125.024 10 15 -3.584840574518049e-09 5.040594804851218e-14
125.022 125.024 15 20 -2.664848315868634e-09 9.060542130692244e-15
125.022 125.024 20 25 -1.916551016218963e-09 2.854416984823774e-14
125.022 125.024 25 30 -1.363158470782557e-09 4.276002198503665e-16
125.022 125.024 30 35 -9.618875866484646e-10 6.778092439213581e-16
125.022 125.024 35 40 -6.708031091933106e-10 7.824759191399712e-16
125.024 125.026 0 5 -2.25306771123319e-09 8.585707934882788e-14
125.024 125.026 5 10 -3.886552810280104e-09 1.946250737741732e-14
125.024 125.026 10 15 -3.299019458044191e-09 5.288301599752379e-14
125.024 125.026 15 20 -2.452391321535988e-09 1.315268550726186e-14
125.024 125.026 20 25 -1.76376109563696e-09 2.282376299072313e-14
125.024 125.026 25 30 -1.254491816862654e-09 2.854390803192539e-15
125.024 125.026 30 35 -8.852136801482144e-10 1.112293875010996e-15
125.024 125.026 35 40 -6.173359668825415e-10 4.905237759451887e-16
125.026 125.028 0 5 -2.086547626214892e-09 7.679551716919633e-14
125.026 125.028 5 10 -3.5993250623751e-09 1.328666553099204e-14
125.026 125.028 10 15 -3.055230380918466e-09 5.302500063191163e-14
125.026 125.028 15 20 -2.271177727626678e-09 1.518090496888409e-14
125.026 125.028 20 25 -1.63344012699116e-09 1.89925689599542e-14
125.026 125.028 25 30 -1.161805479948476e-09 4.176760152338877e-15
125.026 125.028 30 35 -8.198153211293795e-10 2.11174398406331e-15
125.026 125.028 35 40 -5.717316411539524e-10 1.208534211669608e-15
125.028 125.03 0 5 -1.942862269752269e-09 6.975926735346192e-14
125.028 125.03 5 10 -3.351484752450183e-09 9.317831309195481e-15
125.028 125.03 10 15 -2.844872141980855e-09 5.198763409944749e-14
125.028 125.03 15 20 -2.114814044546064e-09 1.60707559436469e-14
